FILE	FILE_SIZE_BYTES	RECON_COUNT
../../TreeLifeData/COG0607.newick	6152	0
../../TreeLifeData/COG0122.newick	2189	0
../../TreeLifeData/COG0738.newick	1764	0
../../TreeLifeData/COG2906.newick	1200	0
../../TreeLifeData/COG1569.newick	1124	0
../../TreeLifeData/COG0303.newick	2837	0
../../TreeLifeData/COG0392.newick	2089	0
../../TreeLifeData/COG0836.newick	1874	0
../../TreeLifeData/COG0665.newick	1159	0
../../TreeLifeData/COG2718.newick	1284	0
../../TreeLifeData/COG3168.newick	1146	0
../../TreeLifeData/COG5338.newick	1092	0
../../TreeLifeData/COG0475.newick	4247	0
../../TreeLifeData/COG4392.newick	1211	0
../../TreeLifeData/COG4044.newick	1037	0
../../TreeLifeData/COG1662.newick	3477	0
../../TreeLifeData/COG0523.newick	2968	0
../../TreeLifeData/COG0601.newick	6920	0
../../TreeLifeData/COG4046.newick	1052	0
../../TreeLifeData/COG4792.newick	1109	0
../../TreeLifeData/COG5611.newick	1027	0
../../TreeLifeData/COG4768.newick	1119	0
../../TreeLifeData/COG1286.newick	1742	0
../../TreeLifeData/COG3684.newick	1193	0
../../TreeLifeData/COG4421.newick	1027	0
../../TreeLifeData/COG0002.newick	2259	0
../../TreeLifeData/COG4054.newick	1068	0
../../TreeLifeData/COG3630.newick	1089	0
../../TreeLifeData/COG3580.newick	1226	0
../../TreeLifeData/COG1705.newick	1484	0
../../TreeLifeData/COG1720.newick	1661	0
../../TreeLifeData/COG5418.newick	1024	0
../../TreeLifeData/COG4569.newick	1057	0
../../TreeLifeData/COG5585.newick	1026	0
../../TreeLifeData/COG4757.newick	1057	0
../../TreeLifeData/COG3556.newick	1093	0
../../TreeLifeData/COG0622.newick	2149	0
../../TreeLifeData/COG0159.newick	2401	0
../../TreeLifeData/COG2207.newick	1026	0
../../TreeLifeData/COG5133.newick	1256	0
../../TreeLifeData/COG4276.newick	1124	0
../../TreeLifeData/COG3718.newick	1216	0
../../TreeLifeData/COG0529.newick	2049	0
../../TreeLifeData/COG1251.newick	1322	0
../../TreeLifeData/COG0714.newick	2676	0
../../TreeLifeData/COG1798.newick	1357	0
../../TreeLifeData/COG4230.newick	1345	0
../../TreeLifeData/COG1972.newick	2049	0
../../TreeLifeData/COG3280.newick	1269	0
../../TreeLifeData/COG3096.newick	1093	0
